,Category ID,Category Name,Number,Name,Weight (in Grams),Dimensions
36600,238,"Minifigure, Head",3626cpb1314,"Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud",0.55,? x ? x ?
36603,238,"Minifigure, Head",3626cpb1315,"Minifigure, Head Alien with Metal Mask, Purple Jewel, Green Eye, Pointed Teeth Pattern - Hollow Stud",0.54,? x ? x ?
36604,238,"Minifigure, Head",3626cpb1316,"Minifigure, Head Glasses Digital with Light Brown Eyebrows and Chin Dimple Pattern - Hollow Stud",0.54,? x ? x ?
36611,238,"Minifigure, Head",3626cpb1317,"Minifigure, Head Male Mask with Eye Holes and Letter A on Forehead, Chin Strap, Smile Pattern (Captain America) - Hollow Stud",0.55,? x ? x ?
36612,238,"Minifigure, Head",3626cpb1318,"Minifigure, Head (Without Face) Red and Gold Spatter Pattern - Hollow Stud",0.55,? x ? x ?
36613,238,"Minifigure, Head",3626cpb1319,"Minifigure, Head Alien with Dark Azure Spot on Forehead, Dark Purple Eyes and Lines and Sand Green Panels Pattern (Vision) - Hollow Stud",0.55,? x ? x ?
36614,238,"Minifigure, Head",3626cpb1320,"Minifigure, Head Glasses with Gold, Dark Bluish Gray and Silver Goggles Pattern (Hydra Henchman) - Hollow Stud",0.55,? x ? x ?
36615,238,"Minifigure, Head",3626cpb1321,"Minifigure, Head Dual Sided Beard Stubble, Black Eyebrows, Smirk / Angry Bared Teeth Pattern (Quicksilver) - Hollow Stud",0.55,? x ? x ?
36616,238,"Minifigure, Head",3626cpb1322,"Minifigure, Head Glasses with Monocle, Raised Right Eyebrow, Wrinkles, Clenched Teeth Pattern (Baron Von Strucker) - Hollow Stud",0.55,? x ? x ?
36633,238,"Minifigure, Head",3626cpb1323,"Minifigure, Head Dual Sided Female Brown Eyebrows, Eyelashes, Light Brown Lips, Smile / Angry Pattern - Hollow Stud",0.55,? x ? x ?
36649,238,"Minifigure, Head",3626cpb1324,"Minifigure, Head Black Bushy Eyebrows, Red Eyes, Moustache and Goatee, Sideburns, Wrinkles Pattern - Hollow Stud",0.54,? x ? x ?
36650,238,"Minifigure, Head",3626cpb1325,"Minifigure, Head Black Eyebrows, Red Eyes with Silver Pupil Right, Goatee, Purple Snake Tattoo, Open Mouth with Fangs Pattern - Hollow Stud",0.54,? x ? x ?
36651,238,"Minifigure, Head",3626cpb1326,"Minifigure, Head Dual Sided Female Dark Red Eyebrows, Dark Tan Lips, Smile / Bright Light Orange Mask, White Eyes, Open Mouth Pattern - Hollow Stud",0.54,? x ? x ?
36675,238,"Minifigure, Head",3626cpb1327,"Minifigure, Head Black Eyebrows, Dark Red Eyes, Dark Purple Tattoos, Open Mouth with Fangs Pattern - Hollow Stud",0.54,? x ? x ?
36704,238,"Minifigure, Head",3626cpb1328,"Minifigure, Head Dark Orange Eyebrows, Scar over Right Eye, Scowl Pattern - Hollow Stud",0.54,? x ? x ?
36705,238,"Minifigure, Head",3626cpb1329,"Minifigure, Head Female Glasses with Orange Digital Sunglasses, Pink Lips, Lopsided Mouth with Teeth Pattern - Hollow Stud",0.54,? x ? x ?
36724,238,"Minifigure, Head",3626cpb1330,"Minifigure, Head Beard Stubble, Black Eyebrows, Scar on Right Eyebrow, Open Mouth with Teeth Pattern - Hollow Stud",0.54,? x ? x ?
36725,238,"Minifigure, Head",3626cpb1331,"Minifigure, Head Beard Brown Stubble, Eyepatch, Open Grin, Missing Teeth Pattern - Hollow Stud",0.55,? x ? x ?
36748,238,"Minifigure, Head",3626cpb1332,"Minifigure, Head Dual Sided Brown Eyebrows, Stern Expression / Dark Red Goggles, Clenched Teeth Pattern (Hawkeye) - Hollow Stud",0.55,? x ? x ?
36749,238,"Minifigure, Head",3626cpb1333,"Minifigure, Head Dual Sided Dark Orange Eyebrows and Chin Dimple, Neutral / Angry, Bared Teeth Pattern - Hollow Stud",0.55,? x ? x ?
36761,238,"Minifigure, Head",3626cpb1334,"Minifigure, Head Dual Sided Female with Eyepatch, Smile / Angry Mouth with Teeth Pattern - Hollow Stud",0.54,? x ? x ?
36762,238,"Minifigure, Head",3626cpb1335,"Minifigure, Head Beard Gray with Gray Eyebrows, Sideburns and Stern Pattern - Hollow Stud",0.54,? x ? x ?
36797,238,"Minifigure, Head",3626cpb1336,"Minifigure, Head Dual Sided Female Black Eyebrows, Eyelashes, Brown Lips / Green and Gold Robot, Red Eyes and Eyebrows Pattern - Hollow Stud",0.54,? x ? x ?
36808,238,"Minifigure, Head",3626cpb0589,"Minifigure, Head Dual Sided HP Fred / George Weasley Closed Mouth / Open Mouth Smile Pattern - Hollow Stud",0.55,? x ? x ?
36809,238,"Minifigure, Head",3626cpb0310,"Minifigure, Head Male Scars Gray Left & Right, Gray Eyebrows Pattern (Darth Vader) - Hollow Stud",0.55,? x ? x ?
36810,238,"Minifigure, Head",3626cpb1337,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern - Hollow Stud",0.54,? x ? x ?
36814,238,"Minifigure, Head",3626cpb1338,"Minifigure, Head Dual Sided Moustache Split, Stern Dark Bluish Gray Bushy Eyebrows, Sunken Eyes, Wrinkles / Green Eyes, Angry Pattern - Hollow Stud",0.54,? x ? x ?
36817,238,"Minifigure, Head",3626cpb1339,"Minifigure, Head Dual Sided Alien Robot with Silver Face with Medium Azure Eyes / Medium Azure Visor with Headset and Eyepiece Pattern - Hollow Stud",0.54,? x ? x ?
36861,238,"Minifigure, Head",3626cpb1340,"Minifigure, Head Dual Sided LotR Brown Eyebrows and Freckles, Slight Smile / Frown (Bain) Pattern - Hollow Stud",0.55,? x ? x ?
36942,238,"Minifigure, Head",3626cpb1341,"Minifigure, Head Dual Sided Dark Tan Visor, Stern Black Eyebrows, Chin Strap / Open Mouth Pattern (SW T-16 Skyhopper Pilot) - Hollow Stud",0.54,? x ? x ?
36956,238,"Minifigure, Head",3626cpb1342,"Minifigure, Head Alien with Red Eyes and Silver Teeth Pattern - Hollow Stud",0.54,? x ? x ?
37105,238,"Minifigure, Head",3626cpb0671,"Minifigure, Head Dual Sided Sunken Eyes, Cheek Lines, Teeth / Closed Mouth Pattern (SW Anakin Sith) - Hollow Stud",0.55,? x ? x ?
37232,238,"Minifigure, Head",3626cpb1343,"Minifigure, Head Dual Sided Bushy Eyebrows, Red Right Eye, Silver Eyepatch Left Eye / Silver Mask, Red Eye and Black Eye Pattern - Hollow Stud",0.55,? x ? x ?
37238,238,"Minifigure, Head",3626cpb1344,"Minifigure, Head Male, Stern Gray Eyebrows, White Moustache and Wrinkles Pattern (SW Admiral Yularen) - Hollow Stud",0.54,? x ? x ?
37270,238,"Minifigure, Head",3626cpb1345,"Minifigure, Head Dual Sided Dark Orange Eyebrows, Crooked Smile with Teeth / Determined, Closed Mouth Pattern - Hollow Stud",0.54,? x ? x ?
37271,238,"Minifigure, Head",3626cpb1346,"Minifigure, Head Alien Split Face Angry, Normal Left Side with Yellow Skin and Stubble, Burned Right Side with Red Eye Pattern - Hollow Stud",0.54,? x ? x ?
37376,238,"Minifigure, Head",3626cpb1347,"Minifigure, Head Glasses with Gold Sunglasses with Reflective Lines Pattern - Hollow Stud",0.55,? x ? x ?
37377,238,"Minifigure, Head",3626cpb1348,"Minifigure, Head Dual Sided Black Digital Sunglasses, Stubble, Crooked Open Mouth Smile / Determined, Closed Mouth Pattern - Hollow Stud",0.55,? x ? x ?
37380,238,"Minifigure, Head",3626cpb1349,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Freckles and Smiling / Scared Pattern - Hollow Stud",0.55,? x ? x ?
37381,238,"Minifigure, Head",3626cpb1350,"Minifigure, Head Dual Sided Female Red Lips, Crow's Feet and Beauty Mark, Smile / Annoyed with Short Frown Lines Pattern - Hollow Stud",0.55,? x ? x ?
37394,238,"Minifigure, Head",3626cpb1351,"Minifigure, Head Alien with Blue Speckles, White Eyes, Computer Chip on Right Side, Angry Mouth Pattern - Hollow Stud",0.55,? x ? x ?
37452,238,"Minifigure, Head",3626cpb1352,"Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Peach Lips, Open Smile with Teeth / Sleeping Pattern - Hollow Stud",0.54,? x ? x ?
37516,238,"Minifigure, Head",3626cpb1354,"Minifigure, Head Dual Sided Huge Grin, White Pupils, Eyebrows / Sad with Tear, Concave Eyebrows Pattern - Hollow Stud",0.54,? x ? x ?
37521,238,"Minifigure, Head",3626cpb0483,"Minifigure, Head Glasses with Bushy Moustache and Eyebrows Pattern (HP Flitwick) - Hollow Stud",0.55,? x ? x ?
37522,238,"Minifigure, Head",3626cpb1355,"Minifigure, Head Gray Eyebrows and Moustache, Red Eyes, Angry with Bared Teeth, Forehead Wrinkles Pattern - Hollow Stud",0.54,? x ? x ?
37529,238,"Minifigure, Head",3626cpb1353,"Minifigure, Head Black Eyebrows, Cheek Lines, Chin Dimple, White Pupils Pattern - Hollow Stud",0.54,? x ? x ?
37552,238,"Minifigure, Head",3626bpb0765,"Minifigure, Head Dual Sided Alien with White and Red Eye, Eyelashes and Red Lips, Sad / Determined Pattern (Zombie Bride) - Blocked Open Stud",0.54,? x ? x ?
37562,238,"Minifigure, Head",3626cpb1356,"Minifigure, Head Dual Sided Female Brown Eyebrows, Eyelashes, Pink Lips, Smile / Frown Pattern - Hollow Stud",0.54,? x ? x ?
37571,238,"Minifigure, Head",3626cpb1357,"Minifigure, Head Alien Chima Bear with Black Nose, Orange Eyes, Medium Flesh Face and Orange Slash Marks Pattern (Bladvic) - Hollow Stud",0.55,? x ? x ?
37585,238,"Minifigure, Head",3626cpb0690,"Minifigure, Head Black Eyelashes, Brown Eyebrows, Freckles Pattern - Hollow Stud",0.54,? x ? x ?
37599,238,"Minifigure, Head",3626cpb1358,"Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Pink Lips, Open Mouth Smile / Angry Pattern (Wyldstyle) - Hollow Stud",0.54,? x ? x ?
37600,238,"Minifigure, Head",3626cpb1359,"Minifigure, Head Dual Sided Black Glasses, Crooked Smile / Sunglasses, Clenched Teeth Pattern - Hollow Stud",0.54,? x ? x ?
37601,238,"Minifigure, Head",3626cpb1360,"Minifigure, Head Beard Stubble, Brown Eyebrows, Moustache, Open Mouth, Two Teeth Pattern (Hank Haystack) - Hollow Stud",0.54,? x ? x ?
37645,238,"Minifigure, Head",3626cpb1361,"Minifigure, Head Dual Sided Beard, Brown Eyebrows, Moustache, White Pupils, Neutral / Raised Left Eyebrow Pattern (SW Qui-Gon) - Hollow Stud",0.54,? x ? x ?
37709,238,"Minifigure, Head",3626cpb0638,"Minifigure, Head Dual Sided Green Eyebrows, Red Lips, Wide Smile / Smirk Pattern (The Joker) - Hollow Stud",0.54,? x ? x ?
37731,238,"Minifigure, Head",3626cpb0529,"Minifigure, Head Dual Sided Female Brown Eyebrows, Freckles, Scared / Smile Pattern - Hollow Stud",0.55,? x ? x ?
37757,238,"Minifigure, Head",3626cpb1362,"Minifigure, Head Dual Sided Female Gray Eyes and Eye Shadow, Red Lips, Open Smile / Bared Teeth Angry Pattern (Harley Quinn) - Hollow Stud",0.55,? x ? x ?
37758,238,"Minifigure, Head",3626cpb1363,"Minifigure, Head Dual Sided Female Magenta Eyebrows and Lips, Lime Eyes, Smile / Clenched Pattern (Starfire) - Hollow Stud",0.55,? x ? x ?
37759,238,"Minifigure, Head",3626cpb1364,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Wide Smile / Nervous with Tooth Pattern (Beast Boy) - Hollow Stud",0.55,? x ? x ?
37825,238,"Minifigure, Head",3626cpb1365,"Minifigure, Head Tan Eyebrows and Beard, Cheek Lines and Frown Pattern (SW Rebel Trooper) - Hollow Stud",0.54,? x ? x ?
37827,238,"Minifigure, Head",3626cpb1366,"Minifigure, Head Dual Sided Male Freckles, Concern / Crooked Smile Pattern (SW Anakin) - Hollow Stud",0.54,? x ? x ?
37828,238,"Minifigure, Head",3626cpb1367,"Minifigure, Head Dark Brown Eyebrows, White Pupils, Frown, Furrowed Eyebrows Pattern - Hollow Stud",0.54,? x ? x ?
37865,238,"Minifigure, Head",3626cpb1368,"Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Eyelashes, Flesh Lips, Determined / Worried Pattern - Hollow Stud",0.54,? x ? x ?
38027,238,"Minifigure, Head",3626cpb1369,"Minifigure, Head Dual Sided Alien with Yellow Eyes / Balaclava with Face Hole, Flesh Frowning Face with Crooked Glasses Pattern - Hollow Stud",0.54,? x ? x ?
38028,238,"Minifigure, Head",3626cpb1370,"Minifigure, Head Dual Sided Female Black Eyelashes, Dark Pink Lips, Smile with Teeth / Open Mouth Scared Pattern (Daphne) - Hollow Stud",0.54,? x ? x ?
38029,238,"Minifigure, Head",3626cpb1371,"Minifigure, Head Dual Sided Black Eyebrows, Chin Dimple, Neutral / Scared Pattern (Fred) - Hollow Stud",0.54,? x ? x ?
38030,238,"Minifigure, Head",3626cpb1372,"Minifigure, Head Balaclava, Flesh Face with Bared Teeth, Black Thin Moustache Pattern - Hollow Stud",0.54,? x ? x ?
38031,238,"Minifigure, Head",3626cpb1373,"Minifigure, Head Balaclava, Light Bluish Gray Face with Puffy Cheeks and Blue Goggles Pattern - Hollow Stud",0.54,? x ? x ?
38032,238,"Minifigure, Head",3626cpb1374,"Minifigure, Head Dual Sided Alien Mummy Wraps, Yellow Eyes and Red Mouth / Black Eyebrows and Moustache Pattern - Hollow Stud",0.54,? x ? x ?
38033,238,"Minifigure, Head",3626cpb1375,"Minifigure, Head Dual Sided Black Eyebrows, Chin Stubble, Open Mouth Grin / Sad Face Pattern (Shaggy) - Hollow Stud",0.54,? x ? x ?
38034,238,"Minifigure, Head",3626cpb1376,"Minifigure, Head Dual Sided Alien with, Yellow Eyes, Fangs, Mouth Open (Vampire) / Balaclava, Light Flesh Face Pattern - Hollow Stud",0.54,? x ? x ?
38035,238,"Minifigure, Head",3626cpb1377,"Minifigure, Head Dual Sided Female Freckles, Blue Tinted Glasses, Smiling / Scared Clenched Teeth Pattern (Velma) - Hollow Stud",0.54,? x ? x ?
38036,238,"Minifigure, Head",3626cpb1378,"Minifigure, Head Alien Zombie, Red Eyes, Frowning, Broken Teeth, Stitching and 2 Buttons on Back Pattern - Hollow Stud",0.54,? x ? x ?
38042,238,"Minifigure, Head",3626cpb1379,"Minifigure, Head Dual Sided Black Eyebrows, Chin Stubble, Goofy Smile / Scared Clenched Teeth Pattern (Shaggy) - Hollow Stud",0.54,? x ? x ?
38054,238,"Minifigure, Head",3626cpb1380,"Minifigure, Head Dual Sided Black Eyebrows, Chin Dimple, Smile / Scared with Clenched Teeth Pattern (Zach) - Hollow Stud",0.54,? x ? x ?
38088,238,"Minifigure, Head",3626cpb1381,"Minifigure, Head Dual Sided Black Thick Eyebrows, Mouth and Chin Dimple, Open Smile / Raised Eyebrow Pattern (Dr. Wu) - Hollow Stud",0.54,? x ? x ?
38128,238,"Minifigure, Head",3626cpb1382,"Minifigure, Head Dual Sided Goatee, Black Eyebrows, Bags under Eyes, Closed Mouth / Open Mouth with Teeth Pattern - Hollow Stud",0.54,? x ? x ?
38129,238,"Minifigure, Head",3626cpb1383,"Minifigure, Head Dual Sided Alien with White Eyes and Teeth / Balaclava, Light Flesh Female Face with Glasses, Red Lips Pattern - Hollow Stud",0.54,? x ? x ?
38130,238,"Minifigure, Head",3626cpb1384,"Minifigure, Head Dual Sided Alien with Bright Pink Eyes, Open Mouth with Pointed Teeth / Balaclava, Light Flesh Face with Monocle Pattern - Hollow Stud",0.54,? x ? x ?
38144,238,"Minifigure, Head",3626cpb1385,"Minifigure, Head Dual Sided Alien Gray Crazing, Sunken Eyes, Bared Teeth / Raised Left Eyebrow Open Mouth Pattern (Bizarro) - Hollow Stud",0.54,? x ? x ?
38145,238,"Minifigure, Head",3626cpb1386,"Minifigure, Head Dual Sided Dark Red Eye Mask with White Eye Holes, Closed Mouth / Bared Teeth Pattern (Arsenal) - Hollow Stud",0.54,? x ? x ?
38146,238,"Minifigure, Head",3626cpb1387,"Minifigure, Head Dual Sided Balaclava, Silver Goggles with Red Lenses, Teeth / Closed Mouth Pattern (Sam Wilson) - Hollow Stud",0.54,? x ? x ?
38228,238,"Minifigure, Head",3626cpb1388,"Minifigure, Head Male Black Bushy Eyebrows, Shadowed Eyelids, White Pupils, Smirk Pattern - Hollow Stud",0.55,? x ? x ?
38229,238,"Minifigure, Head",3626cpb1389,"Minifigure, Head Alien with Dark Bluish Gray Mummy Wraps, Yellowish Green Face and Black Shadowed Eyes Pattern - Hollow Stud",0.55,? x ? x ?
38230,238,"Minifigure, Head",3626cpb1390,"Minifigure, Head Dark Purple and Black Eyebrows, White Pupils, Crooked Scowl and Fangs Pattern - Hollow Stud",0.55,? x ? x ?
38231,238,"Minifigure, Head",3626cpb1391,"Minifigure, Head Alien Female Ghost with Yellowish Green Face and Sand Green Lips Pattern - Hollow Stud",0.55,? x ? x ?
38232,238,"Minifigure, Head",3626cpb1392,"Minifigure, Head Alien Skull Mask with White Face and Teeth, Yellowish Green Eyes and Metal Patch on Reverse Pattern - Hollow Stud",0.55,? x ? x ?
38261,238,"Minifigure, Head",3626cpb1393,"Minifigure, Head Black Beard and Eyebrows, Goatee, Pupils, Dark Bluish Gray Lines under Eyes Pattern (Barry) - Hollow Stud",0.54,? x ? x ?
38277,238,"Minifigure, Head",3626cpb1394,"Minifigure, Head Dual Sided Brown Eyebrows, Pupils, Smile / Open Mouth Scared with Teeth and Tongue Pattern (Gray) - Hollow Stud",0.54,? x ? x ?
38299,238,"Minifigure, Head",3626cpb1395,"Minifigure, Head Dual Sided Wrinkles, Sunken Yellow Eyes, Black Eyebrows, Stern / Bared Teeth Angry Pattern (SW Palpatine) - Hollow Stud",0.54,? x ? x ?
38300,238,"Minifigure, Head",3626cpb1396,"Minifigure, Head Pink Sunken Eyes, Wrinkles, Scar and Two Large Scars on Back Pattern (SW Darth Vader) - Hollow Stud",0.54,? x ? x ?
38322,238,"Minifigure, Head",3626cpb1397,"Minifigure, Head White Moustache, Goatee and Eyebrows, Brown Forehead and Cheek Lines, Slight Smile Pattern - Hollow Stud",0.55,? x ? x ?
38323,238,"Minifigure, Head",3626cpb1398,"Minifigure, Head Dual Sided Female Dark Tan Glasses, Laugh Lines, Dark Orange Lips, Neutral / Raised Eyebrows Amused Pattern - Hollow Stud",0.55,? x ? x ?
38324,238,"Minifigure, Head",3626cpb1399,"Minifigure, Head Goatee, Dark Bluish Gray Eyebrows, Glasses, Crooked Smile, Cheek Lines and Forehead Wrinkles Pattern - Hollow Stud",0.55,? x ? x ?
38378,238,"Minifigure, Head",3626cpb1400,"Minifigure, Head Alien Ghost with Sand Green Face and Yellowish Green Eyes, Mouth and Cheek Lines Pattern - Hollow Stud",0.55,? x ? x ?
38379,238,"Minifigure, Head",3626cpb1401,"Minifigure, Head Alien Ghost with Gray Goatee, Yellowish Green Eyes and Metal Band on Front and Back Pattern - Hollow Stud",0.55,? x ? x ?
38388,238,"Minifigure, Head",3626cpb1402,"Minifigure, Head Alien with Open Eyes with Streaking Veins and Jagged Smile Pattern (Ultra Agents Electrolyzer) - Hollow Stud",0.64,? x ? x ?
38406,238,"Minifigure, Head",3626cpb1403,"Minifigure, Head Alien Zombie Pirate with Red Eye, Dark Brown Eyepatch, Stubble and Gold Tooth Pattern - Hollow Stud",0.55,? x ? x ?
38411,238,"Minifigure, Head",3626cpb1404,"Minifigure, Head Alien Female with Red Lips, Fangs and Purple Eye Shadow Pattern - Hollow Stud",0.55,? x ? x ?
38424,238,"Minifigure, Head",3626cpb1405,"Minifigure, Head Female with Dark Bluish Gray Eyebrows, Eyes and Open Mouth, Crying Tears Pattern - Hollow Stud",0.55,? x ? x ?
38427,238,"Minifigure, Head",3626cpb1406,"Minifigure, Head Alien Zombie with Glasses Shattered Lens, Red Eye, Dark Brown Eyebrows and Crooked Frown Pattern - Hollow Stud",0.55,? x ? x ?
38432,238,"Minifigure, Head",3626cpb1407,"Minifigure, Head Mouth Open Scared, White Pupils and Raised Eyebrows Pattern - Hollow Stud",0.55,? x ? x ?
38442,238,"Minifigure, Head",3626cpb1408,"Minifigure, Head Alien Ghost with Dark Bluish Gray around Eyes and Open Mouth Lopsided Pattern - Hollow Stud",0.55,? x ? x ?
38444,238,"Minifigure, Head",3626cpb1409,"Minifigure, Head Alien Zombie Female with Red Eyes and Open Smile with Missing Tooth Pattern - Hollow Stud",0.55,? x ? x ?
38450,238,"Minifigure, Head",3626cpb1410,"Minifigure, Head Female White Eye Shadow, Orange Lips and Black Tiger Stripes Pattern - Hollow Stud",0.55,? x ? x ?
38465,238,"Minifigure, Head",3626cpb1411,"Minifigure, Head Alien with Black Eyebrows, Dark Green Eye and Cheek Lines, Crooked Smile with Teeth Pattern - Hollow Stud",0.55,? x ? x ?
38476,238,"Minifigure, Head",3626cpb1412,"Minifigure, Head Skull Mask with Yellow Eyes and String Tied in Back Pattern - Hollow Stud",0.55,? x ? x ?
38488,238,"Minifigure, Head",3626cpb1413,"Minifigure, Head Female Green Lips, Eye Shadow, Wart and Wrinkles, Smile with One White Tooth Pattern - Hollow Stud",0.55,? x ? x ?
38495,238,"Minifigure, Head",3626cpb1414,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Chin Dimple, White Pupils, Stern / Smile Pattern (SW Luke Skywalker) - Hollow Stud",0.54,? x ? x ?
38503,238,"Minifigure, Head",3626cpb1415,"Minifigure, Head Dark Azure Eyebrows, Mouth and Eyes with Lightning Pattern (Jay) - Hollow Stud",0.55,? x ? x ?
38504,238,"Minifigure, Head",3626cpb1416,"Minifigure, Head Dark Azure and Silver Mask and Medium Azure Eyebrows and Eyes Pattern (Zane) - Hollow Stud",0.55,? x ? x ?
38593,238,"Minifigure, Head",3626cpb1417,"Minifigure, Head Gray Eyebrows Raised and Bushy Moustache, Wrinkles, White Pupils and Open Smile Pattern - Hollow Stud",0.55,? x ? x ?
38594,238,"Minifigure, Head",3626cpb1418,"Minifigure, Head Alien Gargoyle with Cracks, Fangs and Speckled Stone Pattern - Hollow Stud",0.55,? x ? x ?
38619,238,"Minifigure, Head",3626cpb1419,"Minifigure, Head Dual Sided Female Brown Eyebrows, Freckles, Peach Lips Neutral / Scowling Pattern (Rey) - Hollow Stud",0.55,? x ? x ?
